FIRST NAME,LAST NAME,SEX,DOJ,CURRENT DATE,DESIGNATION,AGE,UNIT,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP,SALARY,DAY,DAY NAME,MONTH,YEAR
DAMIEN,AGUINIGA,M,05-03-2013,07-01-2016,Analyst,22,Marketing,29,1,5,0,47677,5,Tuesday,3,2013
FILIBERTO,ALLGEYER,M,14-05-2012,07-01-2016,Senior Analyst,27,Finance,19,11,2,2,60206,14,Monday,5,2012
MERRILL,AKANA,M,29-01-2015,07-01-2016,Analyst,24,Operations,17,13,4,2,47439,29,Thursday,1,2015
JEWEL,ALMEDA,M,09-03-2014,07-01-2016,Analyst,25,Finance,25,5,5,2,42410,9,Sunday,3,2014
JERAMY,ALMARAS,M,17-12-2014,07-01-2016,Analyst,25,Operations,30,0,2,3,43194,17,Wednesday,12,2014
RUBIN,ALBERTHAL,M,19-10-2013,07-01-2016,Analyst,25,IT,24,6,2,2,48455,19,Saturday,10,2013
GERALDINE,ALVARRACIN,F,30-09-2012,07-01-2016,Senior Manager,39,Finance,23,7,4,11,180778,30,Sunday,9,2012
MODESTO,ALLEY,M,30-06-2012,07-01-2016,Associate,32,IT,29,1,3,3,75024,30,Saturday,6,2012
CLARE,ANTONIS,F,22-01-2015,07-01-2016,Analyst,22,Operations,18,12,4,0,40479,22,Thursday,1,2015
KRISTINE,AMMERMAN,F,30-09-2014,07-01-2016,Analyst,23,Operations,23,7,3,1,43436,30,Tuesday,9,2014
SILVIA,ANDARY,F,01-03-2012,07-01-2016,Senior Analyst,25,Operations,21,9,2,0,63959,1,Thursday,3,2012
THERON,AKWEI,M,25-12-2012,07-01-2016,Senior Analyst,27,Finance,19,11,3,3,53517,25,Tuesday,12,2012
RODOLFO,ADELSBERG,M,30-04-2011,07-01-2016,Associate,29,Web,26,4,5,0,99521,30,Saturday,4,2011
KRISTINA,AMENDOLA,F,16-04-2013,07-01-2016,Analyst,24,Finance,17,13,2,0,42897,16,Tuesday,4,2013
MEGHAN,ANAWATY,F,11-08-2014,07-01-2016,Analyst,21,IT,26,4,5,0,44742,11,Monday,8,2014
OLIVIA,AMOAKO,F,19-12-2013,07-01-2016,Analyst,24,Finance,28,2,3,1,43748,19,Thursday,12,2013
JANA,ANCHORS,F,18-09-2014,07-01-2016,Analyst,23,IT,16,14,2,1,47571,18,Thursday,9,2014
ILA,ANSLEY,F,05-01-2015,07-01-2016,Analyst,23,Management,30,0,3,1,45816,5,Monday,1,2015
BELLA,ARLT,F,19-02-2011,07-01-2016,Senior Manager,35,IT,19,11,5,9,162639,19,Saturday,2,2011
WINNIE,ANNIBALE,F,24-04-2014,07-01-2016,Analyst,24,Operations,29,1,4,1,49470,24,Thursday,4,2014
CRISTOPHER,ALLIN,M,24-06-2014,07-01-2016,Analyst,21,Web,19,11,5,0,48529,24,Tuesday,6,2014
TRINIDAD,ALDRETE,M,05-11-2014,07-01-2016,Analyst,24,Operations,26,4,5,2,43688,5,Wednesday,11,2014
ALEJANDRA,ANTONIUK,F,16-11-2013,07-01-2016,Analyst,21,Marketing,22,8,5,0,44104,16,Saturday,11,2013
GARRETT,ADELSTEIN,M,10-10-2013,07-01-2016,Analyst,21,Web,30,0,4,0,48295,10,Thursday,10,2013
DARLENE,ALVARENGO,F,03-06-2013,07-01-2016,Analyst,25,IT,23,7,5,1,40634,3,Monday,6,2013
KARINA,ANTONACCIO,F,25-09-2014,07-01-2016,Analyst,24,Operations,26,4,4,2,45002,25,Thursday,9,2014
RACHEL,ALT,F,27-09-2012,07-01-2016,Senior Analyst,28,IT,17,13,4,4,64248,27,Thursday,9,2012
VANESSA,ALWAZAN,F,10-12-2013,07-01-2016,Analyst,21,IT,30,0,3,0,48831,10,Tuesday,12,2013
CAREY,AHART,M,26-10-2012,07-01-2016,Associate,32,Management,19,11,3,8,70154,26,Friday,10,2012
ALDEN,ALCAZAR,M,13-12-2014,07-01-2016,Analyst,22,Marketing,25,5,5,0,46479,13,Saturday,12,2014
ROBBIE,AGOSTINI,M,29-08-2013,07-01-2016,Analyst,23,IT,26,4,2,0,40567,29,Thursday,8,2013
ALLISON,AMARI,F,08-05-2013,07-01-2016,Analyst,22,Finance,22,8,3,0,42322,8,Wednesday,5,2013
SYBIL,ANNELER,F,25-03-2013,07-01-2016,Analyst,23,IT,30,0,2,0,48179,25,Monday,3,2013
PEDRO,ABRAMOV,M,15-11-2014,07-01-2016,Analyst,21,IT,29,1,2,0,48082,15,Saturday,11,2014
ORALIA,ARITA,F,14-01-2015,07-01-2016,Analyst,23,Web,29,1,4,1,46343,14,Wednesday,1,2015
MALCOM,ALLINGER,M,16-08-2013,07-01-2016,Analyst,22,Marketing,25,5,2,0,49974,16,Friday,8,2013
LOLA,AMOLSCH,F,15-04-2013,07-01-2016,Analyst,22,Operations,17,13,5,0,45229,15,Monday,4,2013
JAMES,AABERG,M,01-12-2014,07-01-2016,Analyst,21,Web,22,8,2,0,44160,1,Monday,12,2014
FREDRIC,ALEXENDER,M,09-05-2013,07-01-2016,Analyst,23,Finance,22,8,2,0,44371,9,Thursday,5,2013
JAROD,ALLEGRETTA,M,04-03-2014,07-01-2016,Analyst,24,IT,23,7,2,1,46820,4,Tuesday,3,2014
JIMMIE,ACHILLE,M,22-10-2013,07-01-2016,Analyst,21,Finance,28,2,4,0,40327,22,Tuesday,10,2013
BENTON,ALLS,M,06-02-2014,07-01-2016,Analyst,22,Management,15,15,4,0,43481,6,Thursday,2,2014
TABITHA,ANDRADE,F,26-10-2013,07-01-2016,Analyst,22,Web,24,6,4,0,42720,26,Saturday,10,2013
CYNTHIA,ALONZA,F,07-03-2012,07-01-2016,Senior Manager,38,Operations,18,12,4,11,172445,7,Wednesday,3,2012
LEORA,ARGUDIN,F,01-09-2013,07-01-2016,Analyst,22,Finance,28,2,5,0,42839,1,Sunday,9,2013
LATISHA,ANREOZZI,F,31-10-2014,07-01-2016,Analyst,23,IT,26,4,5,1,49052,31,Friday,10,2014
ISAIAH,AHNER,M,06-03-2013,07-01-2016,Senior Analyst,25,Web,28,2,2,1,59481,6,Wednesday,3,2013
CAROL,ALNUTT,F,24-07-2013,07-01-2016,Analyst,24,Web,28,2,2,1,47150,24,Wednesday,7,2013
DELMAR,AJASIN,M,30-08-2014,07-01-2016,Analyst,23,Marketing,16,14,4,1,46690,30,Saturday,8,2014
MARCELLUS,ALLOR,M,28-05-2014,07-01-2016,Senior Analyst,27,Management,28,2,4,3,51240,28,Wednesday,5,2014
CASEY,ACHZET,M,18-09-2014,07-01-2016,Analyst,22,Operations,29,1,3,0,46540,18,Thursday,9,2014
YVETTE,AMMONS,F,19-07-2014,07-01-2016,Analyst,22,Web,30,0,3,0,45300,19,Saturday,7,2014
EVANGELINE,APICELLA,F,09-01-2014,07-01-2016,Analyst,24,Finance,26,4,5,1,45352,9,Thursday,1,2014
ALFONZO,ALDAPE,M,21-11-2013,07-01-2016,Analyst,25,Marketing,25,5,4,2,46071,21,Thursday,11,2013
JENNA,ANCONA,F,27-03-2014,07-01-2016,Analyst,21,Finance,19,11,4,0,42129,27,Thursday,3,2014
CEDRIC,ADEN,M,07-11-2013,07-01-2016,Analyst,23,Finance,26,4,4,0,47597,7,Thursday,11,2013
BOB,ACHTER,M,13-06-2014,07-01-2016,Analyst,24,Operations,21,9,3,1,41819,13,Friday,6,2014
DELMER,ALESSE,M,27-06-2014,07-01-2016,Analyst,22,IT,15,15,5,0,46741,27,Friday,6,2014
ERVIN,ADOLFSON,M,21-07-2014,07-01-2016,Analyst,23,IT,17,13,3,1,47939,21,Monday,7,2014
JEAN,ADAS,M,28-01-2013,07-01-2016,Analyst,21,Operations,27,3,2,0,43036,28,Monday,1,2013
ELROY,ALLABAUGH,M,10-06-2012,07-01-2016,Associate,30,Finance,20,10,4,5,98716,10,Sunday,6,2012
SHELLY,AMENTO,F,11-05-2013,07-01-2016,Analyst,21,Web,25,5,3,0,49085,11,Saturday,5,2013
CRISTY,ARMIGER,F,06-08-2014,07-01-2016,Analyst,21,Marketing,22,8,5,0,44681,6,Wednesday,8,2014
ELISABETH,ANDUJO,F,08-07-2014,07-01-2016,Analyst,25,Management,19,11,5,2,45298,8,Tuesday,7,2014
DESMOND,AGUIRRE,M,11-07-2014,07-01-2016,Analyst,22,Marketing,21,9,5,0,40384,11,Friday,7,2014
KEN,ACHORN,M,29-11-2014,07-01-2016,Senior Analyst,25,Operations,21,9,3,0,67458,29,Saturday,11,2014
ARLENE,AMARAL,F,18-03-2011,07-01-2016,Senior Manager,39,Management,28,2,3,13,161799,18,Friday,3,2011
BURT,ALCAIDE,M,22-04-2014,07-01-2016,Analyst,22,Web,18,12,3,0,45099,22,Tuesday,4,2014
GARRET,ALLESHOUSE,M,12-12-2014,07-01-2016,Analyst,24,Operations,17,13,5,2,44472,12,Friday,12,2014
JANE,ALSTROM,F,07-02-2014,07-01-2016,Analyst,22,Web,28,2,3,0,46770,7,Friday,2,2014
DAMON,ADDAMS,M,22-12-2012,07-01-2016,Associate,31,Web,29,1,2,6,86993,22,Saturday,12,2012
WILBER,ALKANA,M,14-09-2014,07-01-2016,Analyst,23,Web,29,1,4,1,44344,14,Sunday,9,2014
MARLA,ANDREAS,F,21-09-2013,07-01-2016,Analyst,24,Operations,27,3,5,1,40986,21,Saturday,9,2013
MARCI,APPLEBEE,F,08-03-2012,07-01-2016,Senior Analyst,27,IT,25,5,2,0,68182,8,Thursday,3,2012
DEMETRIUS,AGNI,M,18-12-2014,07-01-2016,Analyst,24,IT,18,12,4,2,49955,18,Thursday,12,2014
MIRANDA,ANDERT,F,29-08-2014,07-01-2016,Analyst,21,IT,25,5,3,0,48283,29,Friday,8,2014
MOSE,ALLERMAN,M,07-02-2013,07-01-2016,Analyst,22,IT,15,15,2,0,47859,7,Thursday,2,2013
MARA,ARAGAN,F,07-12-2013,07-01-2016,Analyst,25,Finance,22,8,5,2,42666,7,Saturday,12,2013
SYLVIA,ALTOBELLO,F,29-01-2013,07-01-2016,Analyst,25,Operations,28,2,3,1,49931,29,Tuesday,1,2013
VINCENT,ABELSON,M,23-05-2014,07-01-2016,Analyst,21,Web,20,10,4,0,41605,23,Friday,5,2014
RUEBEN,ALLSTOTT,M,31-10-2013,07-01-2016,Analyst,23,Marketing,20,10,5,0,45927,31,Thursday,10,2013
MIGDALIA,ARGUELLES,F,22-12-2014,07-01-2016,Analyst,22,Finance,17,13,4,0,42263,22,Monday,12,2014
ADRIAN,ACCETTA,M,12-01-2013,07-01-2016,Analyst,21,Web,19,11,4,0,44599,12,Saturday,1,2013
AMBROSE,ALLBRITTEN,M,10-12-2013,07-01-2016,Analyst,25,IT,28,2,5,2,42210,10,Tuesday,12,2013
DELOIS,ARJES,F,05-06-2014,07-01-2016,Analyst,25,Marketing,29,1,3,2,41109,5,Thursday,6,2014
CAROLINE,AMBERT,F,13-05-2014,07-01-2016,Analyst,24,Management,16,14,2,1,45342,13,Tuesday,5,2014
FRANK,ABAIR,M,29-06-2014,07-01-2016,Analyst,22,IT,18,12,4,0,42428,29,Sunday,6,2014
CHRISTEN,ARGUELLO,F,17-06-2013,07-01-2016,Analyst,21,Operations,16,14,4,0,46076,17,Monday,6,2013
CHONG,AREHANO,F,18-04-2013,07-01-2016,Analyst,21,Finance,25,5,3,0,46064,18,Thursday,4,2013
MELBA,ANDRACHAK,F,26-02-2014,07-01-2016,Analyst,23,Finance,24,6,4,0,46966,26,Wednesday,2,2014
SHANE,ABREU,M,12-01-2015,07-01-2016,Analyst,24,Operations,22,8,2,2,41445,12,Monday,1,2015
COLEEN,APUZZO,F,13-08-2013,07-01-2016,Analyst,23,Finance,25,5,4,0,44598,13,Tuesday,8,2013
ROSS,ACKERT,M,01-12-2014,07-01-2016,Senior Analyst,26,Web,27,3,5,0,64137,1,Monday,12,2014
LORRI,ARKADIE,F,24-01-2015,07-01-2016,Associate,28,Finance,19,11,4,6,91920,24,Saturday,1,2015
LEIF,ALMANZA,M,14-09-2013,07-01-2016,Analyst,25,Web,19,11,4,2,46723,14,Saturday,9,2013
WALTON,ALLEGRUCCI,M,05-09-2014,07-01-2016,Analyst,21,Finance,21,9,4,0,44350,5,Friday,9,2014
RAQUEL,ANCELL,F,26-07-2013,07-01-2016,Analyst,21,Operations,18,12,2,0,41979,26,Friday,7,2013
MILDRED,ALSBURY,F,12-11-2014,07-01-2016,Analyst,24,IT,22,8,2,2,47723,12,Wednesday,11,2014
LEONOR,APPLEBERRY,F,19-09-2014,07-01-2016,Analyst,22,Finance,29,1,2,0,45926,19,Friday,9,2014
TODD,ABDULAZIZ,M,31-01-2015,07-01-2016,Analyst,22,Finance,25,5,4,0,40040,31,Saturday,1,2015
MURIEL,AMWEG,F,27-09-2013,07-01-2016,Analyst,25,IT,15,15,3,2,46767,27,Friday,9,2013
LEOLA,ANGIANO,F,06-12-2013,07-01-2016,Analyst,23,Web,15,15,2,0,40886,6,Friday,12,2013
ROBERTA,ALVIS,F,20-08-2014,07-01-2016,Analyst,25,Web,29,1,3,3,44251,20,Wednesday,8,2014
JANINE,ANGELONI,F,11-07-2014,07-01-2016,Analyst,22,Management,27,3,3,0,48682,11,Friday,7,2014
DALE,ABELES,M,13-02-2014,07-01-2016,Senior Analyst,28,Marketing,17,13,5,3,66184,13,Thursday,2,2014
JUSTINA,ARCIZO,F,18-07-2014,07-01-2016,Analyst,23,Operations,15,15,5,1,45379,18,Friday,7,2014
MONICA,ALTROGGE,F,23-05-2012,07-01-2016,Senior Analyst,28,Web,16,14,4,3,54749,23,Wednesday,5,2012
CHARLA,ARMANTROUT,F,13-09-2014,07-01-2016,Analyst,22,Finance,22,8,3,0,47832,13,Saturday,9,2014
FLORA,AMODEI,F,16-05-2013,07-01-2016,Associate,30,Marketing,30,0,4,4,92184,16,Thursday,5,2013
CAROLE,AMEDRO,F,12-04-2013,07-01-2016,Analyst,24,Management,19,11,5,0,46591,12,Friday,4,2013
SAMMY,ADJUTANT,M,08-11-2014,07-01-2016,Analyst,22,Operations,29,1,2,0,45673,8,Saturday,11,2014
TIARA,ARMINTROUT,F,17-01-2012,07-01-2016,Senior Manager,35,Web,20,10,5,9,182134,17,Tuesday,1,2012
SHERWOOD,ALLBEE,M,18-09-2013,07-01-2016,Analyst,24,Operations,29,1,4,1,49636,18,Wednesday,9,2013
MARYELLEN,ARAMINI,F,30-05-2014,07-01-2016,Analyst,23,Finance,22,8,2,0,47376,30,Friday,5,2014
CHRISTOPER,ALDAPA,M,20-04-2014,07-01-2016,Analyst,22,Management,27,3,4,0,45502,20,Sunday,4,2014
MALCOLM,ADCOX,M,29-05-2014,07-01-2016,Analyst,23,Web,29,1,5,0,45370,29,Thursday,5,2014
JAMI,ANTICH,F,07-10-2014,07-01-2016,Analyst,24,Marketing,22,8,2,2,48426,7,Tuesday,10,2014
CARLA,ALZUGARAY,F,18-10-2013,07-01-2016,Analyst,24,Web,27,3,5,1,43144,18,Friday,10,2013
ROSE,ALSING,F,14-12-2012,07-01-2016,Director,39,Marketing,20,10,3,13,366063,14,Friday,12,2012
NEAL,ADAMITIS,M,11-01-2015,07-01-2016,Senior Analyst,25,IT,25,5,3,3,50266,11,Sunday,1,2015
MARQUIS,ALBERTSEN,M,04-12-2014,07-01-2016,Analyst,23,IT,24,6,4,1,41760,4,Thursday,12,2014
DARNELL,AFFELTRANGER,M,08-05-2014,07-01-2016,Analyst,25,Marketing,17,13,5,2,48877,8,Thursday,5,2014
MAYA,ARINGTON,F,24-02-2012,07-01-2016,Associate,31,Finance,15,15,2,3,96757,24,Friday,2,2012
JACKIE,AMAT,F,13-05-2014,07-01-2016,Analyst,24,Management,27,3,5,1,41714,13,Tuesday,5,2014
ALETHA,ARMOUR,F,08-07-2013,07-01-2016,Senior Analyst,28,Management,28,2,4,1,65552,8,Monday,7,2013
PRINCE,ALDRIGE,M,13-05-2014,07-01-2016,Analyst,25,Marketing,27,3,5,2,45611,13,Tuesday,5,2014
CHELSEY,ARCHER,F,17-05-2014,07-01-2016,Senior Analyst,28,Operations,22,8,4,1,65267,17,Saturday,5,2014
JULIO,ACEVADO,M,09-03-2013,07-01-2016,Senior Analyst,26,IT,26,4,4,0,66184,9,Saturday,3,2013
JACK,ABBATE,M,23-04-2014,07-01-2016,Analyst,21,Finance,23,7,2,0,40732,23,Wednesday,4,2014
BRENDA,ALOSTA,F,29-11-2013,07-01-2016,Analyst,21,Management,25,5,2,0,49030,29,Friday,11,2013
QUINCY,AILOR,M,19-06-2014,07-01-2016,Analyst,24,Management,28,2,3,1,48018,19,Thursday,6,2014
BEATRIZ,ANGOVE,F,29-04-2014,07-01-2016,Analyst,21,Marketing,16,14,2,0,47104,29,Tuesday,4,2014
ERIKA,AMERINE,F,23-09-2014,07-01-2016,Analyst,23,IT,16,14,4,1,40411,23,Tuesday,9,2014
GENA,APPELLO,F,19-08-2013,07-01-2016,Analyst,24,IT,26,4,4,1,44069,19,Monday,8,2013
LYNN,ALVERADO,F,24-10-2014,07-01-2016,Analyst,23,Operations,26,4,4,1,45638,24,Friday,10,2014
MARIANO,AKHAND,M,25-05-2013,07-01-2016,Analyst,22,Web,24,6,3,0,48667,25,Saturday,5,2013
CHANDRA,ANTIGUA,F,20-11-2013,07-01-2016,Associate,29,Web,26,4,5,2,84840,20,Wednesday,11,2013
ELYSE,ARMOND,F,20-09-2013,07-01-2016,Manager,34,Finance,15,15,4,8,124680,20,Friday,9,2013
LATOYA,AMOROSI,F,22-02-2013,07-01-2016,Analyst,22,Marketing,26,4,4,0,49537,22,Friday,2,2013
TAMELA,ARMENTO,F,22-11-2014,07-01-2016,Analyst,25,IT,20,10,3,3,40600,22,Saturday,11,2014
EZRA,ALBERSON,M,24-06-2013,07-01-2016,Analyst,22,IT,27,3,2,0,43464,24,Monday,6,2013
RACHAEL,AMUNDSEN,F,02-07-2014,07-01-2016,Analyst,24,Marketing,16,14,5,1,43493,2,Wednesday,7,2014
ELMO,ALBISTON,M,18-11-2014,07-01-2016,Analyst,21,IT,16,14,4,0,41863,18,Tuesday,11,2014
BOBBY,ABDON,M,02-01-2014,07-01-2016,Analyst,23,Finance,16,14,2,0,47524,2,Thursday,1,2014
NATHANAEL,ALLENDORF,M,17-07-2014,07-01-2016,Analyst,25,Operations,21,9,3,3,45534,17,Thursday,7,2014
FAY,ANGELICA,F,08-09-2014,07-01-2016,Analyst,22,Finance,29,1,3,0,41887,8,Monday,9,2014
GINA,AMAILLA,F,22-04-2013,07-01-2016,Analyst,23,IT,15,15,3,0,49434,22,Monday,4,2013
GEOFFREY,ADDISON,M,26-03-2013,07-01-2016,Analyst,23,Marketing,30,0,2,0,42992,26,Tuesday,3,2013
WERNER,ALFSON,M,18-03-2013,07-01-2016,Analyst,24,IT,24,6,5,0,42086,18,Monday,3,2013
ELISEO,ALCANTAR,M,23-09-2014,07-01-2016,Analyst,25,IT,18,12,2,3,44496,23,Tuesday,9,2014
GAY,ANTONIOU,F,11-10-2013,07-01-2016,Analyst,21,Operations,16,14,4,0,48492,11,Friday,10,2013
EMANUEL,AGCAOILI,M,25-06-2013,07-01-2016,Analyst,21,Marketing,25,5,3,0,44512,25,Tuesday,6,2013
JORDAN,ACHIN,M,11-05-2013,07-01-2016,Analyst,22,Finance,29,1,4,0,45515,11,Saturday,5,2013
BRANDIE,ARBOUR,F,11-05-2013,07-01-2016,Analyst,25,IT,24,6,2,1,48762,11,Saturday,5,2013
LLOYD,ABOUD,M,12-01-2015,07-01-2016,Analyst,21,Operations,21,9,4,0,48182,12,Monday,1,2015
LELA,ANDING,F,08-05-2014,07-01-2016,Analyst,21,Marketing,21,9,3,0,42467,8,Thursday,5,2014
JOSHUA,ABARE,M,10-02-2014,07-01-2016,Analyst,23,Web,21,9,3,0,43482,10,Monday,2,2014
SIMON,ADHAM,M,12-08-2013,07-01-2016,Analyst,22,Operations,25,5,2,0,41705,12,Monday,8,2013
HARRIET,AMICONE,F,26-11-2014,07-01-2016,Analyst,21,Operations,15,15,4,0,48751,26,Wednesday,11,2014
JOAQUIN,AGUINO,M,20-07-2014,07-01-2016,Analyst,22,Management,19,11,2,0,42475,20,Sunday,7,2014
TONI,AMENT,F,31-07-2013,07-01-2016,Analyst,23,IT,20,10,5,0,46854,31,Wednesday,7,2013
AUGUST,AGRICOLA,M,10-06-2013,07-01-2016,Analyst,21,Finance,20,10,3,0,43282,10,Monday,6,2013
JOSIE,ANDRONIS,F,20-01-2015,07-01-2016,Analyst,22,Web,15,15,3,0,42641,20,Tuesday,1,2015
ELLIOTT,AGUILLAR,M,04-09-2013,07-01-2016,Analyst,21,Web,22,8,4,0,49470,4,Wednesday,9,2013
STEPHANIE,ALPHEAUS,F,12-08-2013,07-01-2016,Analyst,22,Marketing,16,14,4,0,48160,12,Monday,8,2013
CARTER,AKERS,M,01-06-2013,07-01-2016,Analyst,24,IT,22,8,3,0,41728,1,Saturday,6,2013
CATHRYN,ARAGON,F,16-10-2014,07-01-2016,Analyst,22,Finance,15,15,2,0,44976,16,Thursday,10,2014
HUNTER,AKEL,M,19-01-2015,07-01-2016,Analyst,23,Operations,30,0,2,1,44820,19,Monday,1,2015
KEENAN,ALFREY,M,01-08-2013,07-01-2016,Analyst,25,Web,19,11,3,2,43833,1,Thursday,8,2013
PEGGY,ALTHOUSE,F,11-04-2012,07-01-2016,Manager,32,Web,29,1,2,5,100124,11,Wednesday,4,2012
LATASHA,ANDREASON,F,17-05-2013,07-01-2016,Analyst,25,Marketing,21,9,5,1,46572,17,Friday,5,2013
CONCETTA,ARBALLO,F,11-12-2014,07-01-2016,Analyst,25,Management,27,3,5,3,45680,11,Thursday,12,2014
EMORY,AKERY,M,22-02-2012,07-01-2016,Director,44,Management,23,7,5,16,225339,22,Wednesday,2,2012
KRISTY,AMODIO,F,25-02-2012,07-01-2016,Senior Manager,36,Management,17,13,4,10,195984,25,Saturday,2,2012
NELLY,ARCHAMBAULT,F,18-11-2013,07-01-2016,Analyst,24,Web,18,12,3,1,45870,18,Monday,11,2013
KENYA,ANZALONE,F,02-05-2012,07-01-2016,Associate,30,IT,16,14,3,3,78202,2,Wednesday,5,2012
KIP,ALEXIOU,M,30-05-2013,07-01-2016,Analyst,21,Management,30,0,5,0,43378,30,Thursday,5,2013
DON,ABILA,M,02-01-2013,07-01-2016,Analyst,24,Marketing,15,15,5,0,43587,2,Wednesday,1,2013
REFUGIO,ALCINA,M,26-02-2013,07-01-2016,Associate,29,IT,30,0,3,3,85615,26,Tuesday,2,2013
TREVA,ARENAS,F,05-06-2014,07-01-2016,Analyst,22,Finance,18,12,5,0,44675,5,Thursday,6,2014
REVA,APOSTOL,F,08-07-2014,07-01-2016,Analyst,22,Management,15,15,5,0,42054,8,Tuesday,7,2014
CURTIS,ABELLERA,M,14-02-2014,07-01-2016,Associate,30,Operations,17,13,3,7,94026,14,Friday,2,2014
LINCOLN,ALAIMO,M,07-10-2012,07-01-2016,Associate,32,Operations,15,15,5,8,76072,7,Sunday,10,2012
CARLOS,ABDIN,M,08-05-2012,07-01-2016,Manager,32,Management,15,15,5,6,138569,8,Tuesday,5,2012
RONDA,ANDREATTA,F,23-04-2014,07-01-2016,Analyst,22,Finance,24,6,3,0,43990,23,Wednesday,4,2014
CALVIN,ABO,M,02-08-2014,07-01-2016,Analyst,24,Marketing,16,14,4,2,46485,2,Saturday,8,2014
ALVA,ARISTIZABAL,F,23-07-2013,07-01-2016,Analyst,24,IT,22,8,3,1,44684,23,Tuesday,7,2013
CURT,AGUAYO,M,28-11-2014,07-01-2016,Analyst,24,Web,17,13,5,2,47639,28,Friday,11,2014
MAYME,ARLETH,F,15-03-2013,07-01-2016,Analyst,25,Finance,18,12,4,1,40417,15,Friday,3,2013
LENORE,ANTILA,F,10-07-2013,07-01-2016,Senior Analyst,27,Finance,30,0,2,4,65090,10,Wednesday,7,2013
RETHA,ARELLANES,F,21-01-2015,07-01-2016,Analyst,24,IT,21,9,3,2,48436,21,Wednesday,1,2015
INGRID,ANECELLE,F,14-03-2012,07-01-2016,Senior Analyst,25,Finance,26,4,5,0,56028,14,Wednesday,3,2012
ADELAIDE,ARCHIBOLD,F,11-11-2010,07-01-2016,Director,39,Web,24,6,5,13,213987,11,Thursday,11,2010
SANDI,ARIMOTO,F,10-07-2013,07-01-2016,Analyst,23,Web,19,11,3,0,48934,10,Wednesday,7,2013
KEVEN,ALEJANDRE,M,21-03-2014,07-01-2016,Analyst,23,Management,20,10,2,0,40354,21,Friday,3,2014
EILEEN,AMACK,F,09-09-2014,07-01-2016,Associate,30,Marketing,29,1,4,8,83971,9,Tuesday,9,2014
LOLITA,ARATO,F,20-02-2014,07-01-2016,Analyst,25,Finance,15,15,2,2,43066,20,Thursday,2,2014
JORDAN,ANTONINI,F,12-11-2011,07-01-2016,Senior Manager,35,IT,27,3,3,6,197526,12,Saturday,11,2011
DEIDRE,APP,F,26-09-2014,07-01-2016,Analyst,25,Web,21,9,5,3,47499,26,Friday,9,2014
IRMA,AMBRISTER,F,17-01-2013,07-01-2016,Analyst,21,IT,16,14,2,0,42122,17,Thursday,1,2013
DOLORES,ALVERNAZ,F,18-02-2013,07-01-2016,Analyst,21,Web,21,9,3,0,48661,18,Monday,2,2013
KIM,ALTOBELL,F,28-06-2013,07-01-2016,Analyst,24,Finance,24,6,5,0,43433,28,Friday,6,2013
SHERMAN,ADERHOLD,M,26-03-2014,07-01-2016,Analyst,21,Marketing,25,5,2,0,41452,26,Wednesday,3,2014
ADELINA,ARIAS,F,23-04-2012,07-01-2016,Senior Analyst,27,Marketing,15,15,3,0,59877,23,Monday,4,2012
OPHELIA,APLINGTON,F,16-02-2013,07-01-2016,Analyst,24,IT,20,10,5,0,48769,16,Saturday,2,2013
RHODA,ANSEL,F,03-06-2013,07-01-2016,Analyst,22,Management,28,2,4,0,45221,3,Monday,6,2013
PASQUALE,AKES,M,31-12-2014,07-01-2016,Analyst,23,Marketing,19,11,2,1,40524,31,Wednesday,12,2014
RICK,ABREY,M,11-06-2014,07-01-2016,Analyst,25,Web,29,1,2,2,47692,11,Wednesday,6,2014
CARL,ABAYA,M,01-12-2012,07-01-2016,Senior Analyst,28,Marketing,20,10,2,3,59310,1,Saturday,12,2012
ALEXA,ARMENTEROS,F,24-06-2013,07-01-2016,Analyst,21,Management,22,8,5,0,48849,24,Monday,6,2013
TRUMAN,AJANI,M,29-11-2014,07-01-2016,Senior Manager,37,IT,25,5,4,14,178590,29,Saturday,11,2014
ROSELLA,APRILL,F,21-01-2015,07-01-2016,Analyst,21,Finance,18,12,5,0,45774,21,Wednesday,1,2015
IRA,ADAUTO,M,05-02-2010,07-01-2016,Manager,35,Operations,26,4,5,6,144095,5,Friday,2,2010
WADE,ACOR,M,12-06-2013,07-01-2016,Senior Analyst,26,Marketing,25,5,3,1,54987,12,Wednesday,6,2013
ZACHERY,AKLES,M,23-09-2012,07-01-2016,Manager,32,Marketing,27,3,4,8,118174,23,Sunday,9,2012
ANDREA,ALCONCEL,M,05-10-2014,07-01-2016,Analyst,23,Management,15,15,3,1,40356,5,Sunday,10,2014
ROBT,ALEXADER,M,11-04-2014,07-01-2016,Analyst,23,Marketing,18,12,4,0,47755,11,Friday,4,2014
BUFORD,AKINREFON,M,20-09-2014,07-01-2016,Analyst,23,Finance,25,5,2,1,48302,20,Saturday,9,2014
REBEKAH,ANDRESS,F,17-08-2012,07-01-2016,Senior Analyst,25,Web,24,6,2,0,56004,17,Friday,8,2012
CLINT,ADLOFF,M,06-09-2013,07-01-2016,Associate,28,Marketing,22,8,2,4,83197,6,Friday,9,2013
NOEMI,ANTRICAN,F,15-10-2013,07-01-2016,Analyst,22,Finance,20,10,5,0,47668,15,Tuesday,10,2013
